user_id,product_id,interaction_type,timestamp
U00423,P00009,view,2025-12-14 20:50:35.488292
U00101,P00977,view,2025-12-03 20:50:35.488606
U00093,P00326,view,2025-12-02 20:50:35.488925
U00483,P00434,add_to_cart,2025-11-07 20:50:35.489245
U00114,P00900,view,2026-01-17 20:50:35.489560
U00472,P00843,click,2025-11-02 20:50:35.489874
U00320,P00784,view,2026-01-08 20:50:35.490187
U00498,P00371,view,2025-12-17 20:50:35.490500
U00359,P00244,add_to_cart,2026-01-13 20:50:35.490813
U00205,P00762,click,2025-11-04 20:50:35.491128
U00133,P00354,view,2025-12-03 20:50:35.491460
U00087,P00663,add_to_cart,2026-01-04 20:50:35.491794
U00007,P00160,click,2025-11-25 20:50:35.492115
U00395,P00284,add_to_cart,2025-11-22 20:50:35.492432
U00423,P00839,click,2026-01-04 20:50:35.492743
U00114,P00075,click,2025-12-26 20:50:35.493051
U00484,P00441,add_to_cart,2025-12-16 20:50:35.493360
U00147,P00473,click,2025-12-02 20:50:35.493669
U00066,P00590,view,2025-12-24 20:50:35.493978
U00307,P00763,view,2025-12-14 20:50:35.494289
U00372,P00995,click,2025-11-27 20:50:35.494600
U00092,P00255,view,2026-01-01 20:50:35.494909
U00014,P00400,view,2025-12-17 20:50:35.495218
U00120,P00710,click,2025-12-19 20:50:35.495528
U00189,P00972,click,2025-10-29 20:50:35.495862
U00234,P00815,view,2025-11-20 20:50:35.496368
U00068,P00574,add_to_cart,2025-10-23 20:50:35.497020
U00203,P00521,click,2025-12-01 20:50:35.497436
U00362,P00106,view,2025-11-04 20:50:35.497772
U00131,P00038,view,2025-11-09 20:50:35.498095
U00030,P00485,view,2025-12-20 20:50:35.498413
U00241,P00424,add_to_cart,2025-11-03 20:50:35.498729
U00480,P00870,click,2025-11-04 20:50:35.499045
U00363,P00133,click,2026-01-14 20:50:35.499359
U00002,P00585,view,2025-11-01 20:50:35.499675
U00195,P00541,view,2025-11-30 20:50:35.500003
U00343,P00834,view,2025-11-09 20:50:35.500320
U00021,P00657,click,2025-12-17 20:50:35.500633
U00086,P00963,click,2025-12-07 20:50:35.500941
U00449,P00764,view,2026-01-08 20:50:35.501252
U00162,P00122,click,2025-11-25 20:50:35.501572
U00072,P00691,view,2025-12-10 20:50:35.501897
U00022,P00666,purchase,2025-11-17 20:50:35.502231
U00446,P00675,purchase,2025-12-15 20:50:35.502543
U00382,P00448,view,2025-11-25 20:50:35.502852
U00144,P00211,add_to_cart,2025-12-17 20:50:35.503164
U00313,P00071,add_to_cart,2025-12-17 20:50:35.503480
U00264,P00162,view,2025-12-29 20:50:35.503795
U00161,P00775,click,2025-11-18 20:50:35.504104
U00391,P00307,purchase,2025-11-09 20:50:35.504416
U00436,P00052,add_to_cart,2025-10-30 20:50:35.504724
U00408,P00240,view,2025-12-26 20:50:35.505033
U00076,P00920,view,2025-12-27 20:50:35.505342
U00018,P00605,view,2025-12-30 20:50:35.505653
U00361,P00620,view,2026-01-05 20:50:35.505969
U00458,P00349,add_to_cart,2026-01-14 20:50:35.506300
U00226,P00302,view,2025-10-21 20:50:35.506621
U00287,P00278,view,2025-11-17 20:50:35.506931
U00057,P00164,add_to_cart,2026-01-01 20:50:35.507255
U00063,P00843,view,2025-12-24 20:50:35.507564
U00444,P00166,view,2025-12-29 20:50:35.507872
U00383,P00067,click,2025-12-16 20:50:35.508178
U00288,P00287,add_to_cart,2025-11-06 20:50:35.508486
U00108,P00217,click,2026-01-19 20:50:35.508797
U00269,P00970,click,2025-12-27 20:50:35.509103
U00213,P00844,add_to_cart,2025-12-19 20:50:35.509414
U00393,P00317,view,2026-01-07 20:50:35.509725
U00454,P00518,view,2025-12-14 20:50:35.510054
U00348,P00314,purchase,2026-01-04 20:50:35.510376
U00201,P00636,view,2026-01-06 20:50:35.510697
U00428,P00113,view,2026-01-16 20:50:35.511020
U00041,P00692,view,2025-10-21 20:50:35.511343
U00337,P00061,view,2025-10-31 20:50:35.511669
U00489,P00219,view,2025-10-27 20:50:35.511990
U00002,P00330,view,2026-01-14 20:50:35.512333
U00335,P00263,click,2025-11-23 20:50:35.512646
U00166,P00518,add_to_cart,2025-11-08 20:50:35.512955
U00066,P00991,view,2026-01-13 20:50:35.513265
U00410,P00314,click,2025-12-09 20:50:35.513574
U00408,P00257,view,2026-01-10 20:50:35.513884
U00280,P00056,purchase,2025-12-02 20:50:35.514196
U00047,P00512,view,2025-12-28 20:50:35.514516
U00122,P00729,purchase,2025-11-29 20:50:35.514828
U00045,P00716,view,2025-12-24 20:50:35.515148
U00083,P00834,view,2025-11-29 20:50:35.515472
U00145,P00582,click,2025-10-28 20:50:35.515791
U00078,P00238,view,2025-11-18 20:50:35.516104
U00410,P00997,view,2025-12-11 20:50:35.516426
U00462,P00770,click,2026-01-03 20:50:35.516747
U00183,P00604,click,2025-12-03 20:50:35.517062
U00262,P00178,view,2025-11-23 20:50:35.517373
U00453,P00466,view,2025-12-16 20:50:35.517685
U00288,P00522,click,2026-01-08 20:50:35.517996
U00387,P00620,view,2025-12-03 20:50:35.518306
U00314,P00775,view,2025-10-31 20:50:35.518614
U00218,P00630,view,2025-11-15 20:50:35.518932
U00174,P00689,purchase,2025-10-25 20:50:35.519419
U00114,P00394,click,2025-12-31 20:50:35.519980
U00476,P00716,view,2025-10-31 20:50:35.520546
U00331,P00303,click,2025-12-13 20:50:35.521102
U00239,P00334,view,2025-11-19 20:50:35.521641
U00153,P00351,view,2026-01-03 20:50:35.522329
U00350,P00750,add_to_cart,2025-12-19 20:50:35.522958
U00267,P00836,view,2025-11-08 20:50:35.523755
U00024,P00912,click,2026-01-14 20:50:35.524431
U00262,P00664,view,2025-11-26 20:50:35.525110
U00211,P00045,view,2025-10-27 20:50:35.525759
U00368,P00165,click,2025-12-18 20:50:35.526337
U00181,P00198,view,2026-01-09 20:50:35.527095
U00393,P00241,click,2026-01-05 20:50:35.527820
U00379,P00076,click,2025-12-28 20:50:35.528415
U00402,P00715,view,2025-11-30 20:50:35.529014
U00023,P00069,view,2025-10-21 20:50:35.529610
U00152,P00235,view,2025-11-22 20:50:35.530220
U00387,P00140,click,2025-11-01 20:50:35.530796
U00413,P00074,view,2025-12-27 20:50:35.531317
U00108,P00042,view,2025-11-03 20:50:35.531874
U00132,P00985,add_to_cart,2026-01-06 20:50:35.532529
U00222,P00999,click,2026-01-19 20:50:35.533182
U00202,P00363,view,2025-12-29 20:50:35.533761
U00335,P00219,view,2025-10-23 20:50:35.534323
U00207,P00793,add_to_cart,2025-11-03 20:50:35.534880
U00371,P00308,view,2025-11-01 20:50:35.535463
U00416,P00880,purchase,2025-12-04 20:50:35.536034
U00353,P00695,click,2025-10-23 20:50:35.536408
U00345,P00441,view,2025-12-12 20:50:35.536751
U00044,P00728,view,2026-01-18 20:50:35.537081
U00097,P00255,view,2026-01-17 20:50:35.537413
U00356,P00228,purchase,2026-01-16 20:50:35.537730
U00107,P00354,view,2026-01-01 20:50:35.538041
U00332,P00658,view,2025-10-31 20:50:35.538349
U00439,P00180,click,2025-12-26 20:50:35.538669
U00044,P00566,view,2025-11-21 20:50:35.538984
U00075,P00373,view,2026-01-17 20:50:35.539297
U00059,P00326,view,2025-12-31 20:50:35.539608
U00378,P00242,click,2025-11-18 20:50:35.539915
U00241,P00367,view,2025-11-23 20:50:35.540225
U00299,P00703,view,2025-12-13 20:50:35.540544
U00291,P00944,add_to_cart,2025-11-30 20:50:35.540861
U00026,P00057,view,2026-01-06 20:50:35.541183
U00322,P00583,add_to_cart,2025-11-25 20:50:35.541501
U00212,P00313,add_to_cart,2025-11-06 20:50:35.541812
U00305,P00931,click,2025-12-13 20:50:35.542118
U00018,P00882,view,2025-11-18 20:50:35.542435
U00262,P00514,click,2025-11-02 20:50:35.542744
U00478,P00775,click,2025-11-18 20:50:35.543049
U00118,P00019,click,2025-11-13 20:50:35.543357
U00009,P00977,view,2025-12-10 20:50:35.543663
U00283,P00423,view,2025-10-29 20:50:35.543972
U00213,P00805,add_to_cart,2026-01-05 20:50:35.544280
U00253,P00787,click,2025-10-29 20:50:35.544598
U00177,P00752,view,2025-11-25 20:50:35.544906
U00010,P00653,view,2025-12-26 20:50:35.545427
U00240,P00038,view,2025-12-21 20:50:35.545971
U00259,P00253,view,2025-10-24 20:50:35.546453
U00173,P00736,add_to_cart,2025-10-27 20:50:35.546906
U00239,P00174,view,2025-12-13 20:50:35.547248
U00370,P00232,click,2025-11-27 20:50:35.547569
U00426,P00775,add_to_cart,2025-10-28 20:50:35.547885
U00376,P00333,view,2025-11-20 20:50:35.548199
U00409,P00451,purchase,2025-12-30 20:50:35.548510
U00318,P00138,view,2025-10-23 20:50:35.548822
U00383,P00838,view,2025-11-19 20:50:35.549134
U00066,P00072,view,2025-12-30 20:50:35.549444
U00310,P00897,view,2025-11-27 20:50:35.549754
U00482,P00318,purchase,2025-12-12 20:50:35.550066
U00120,P00643,view,2026-01-13 20:50:35.550709
U00009,P00447,view,2025-12-17 20:50:35.551223
U00182,P00170,click,2025-12-28 20:50:35.551588
U00423,P00027,add_to_cart,2025-11-16 20:50:35.551938
U00016,P00543,add_to_cart,2025-12-07 20:50:35.552258
U00220,P00642,view,2025-12-21 20:50:35.552624
U00061,P00672,click,2025-11-18 20:50:35.552943
U00132,P00455,purchase,2025-12-05 20:50:35.553288
U00393,P00223,view,2025-11-09 20:50:35.553609
U00136,P00165,add_to_cart,2025-10-23 20:50:35.553927
U00447,P00278,click,2025-10-26 20:50:35.554245
U00053,P00063,click,2025-11-24 20:50:35.554560
U00409,P00027,view,2026-01-05 20:50:35.554878
U00499,P00696,view,2025-11-02 20:50:35.555194
U00312,P00668,click,2026-01-06 20:50:35.555522
U00421,P00691,click,2025-11-16 20:50:35.555847
U00053,P00379,view,2026-01-04 20:50:35.556172
U00445,P00290,view,2025-12-04 20:50:35.556491
U00080,P00929,click,2025-10-21 20:50:35.556805
U00226,P00231,click,2025-11-17 20:50:35.557117
U00375,P00849,add_to_cart,2025-12-31 20:50:35.557431
U00331,P00655,view,2026-01-02 20:50:35.557744
U00062,P00401,add_to_cart,2025-11-24 20:50:35.558056
U00496,P00796,view,2026-01-19 20:50:35.558369
U00125,P00458,add_to_cart,2025-11-20 20:50:35.558679
U00174,P00204,view,2025-12-29 20:50:35.558987
U00043,P00832,view,2025-11-27 20:50:35.559301
U00184,P00535,click,2025-12-19 20:50:35.559614
U00077,P00915,click,2025-11-13 20:50:35.559935
U00215,P00998,click,2026-01-02 20:50:35.560263
U00410,P00880,view,2025-11-28 20:50:35.560593
U00459,P00277,view,2025-11-14 20:50:35.560912
U00406,P00376,click,2026-01-16 20:50:35.561226
U00226,P00034,view,2026-01-18 20:50:35.561538
U00367,P00592,add_to_cart,2026-01-11 20:50:35.561851
U00043,P00488,view,2025-11-29 20:50:35.562172
U00395,P00143,view,2026-01-12 20:50:35.562483
U00201,P00241,click,2025-10-27 20:50:35.562792
U00472,P00865,click,2025-11-07 20:50:35.563103
U00029,P00674,purchase,2025-10-27 20:50:35.563412
U00448,P00945,click,2025-12-13 20:50:35.563724
U00214,P00737,view,2025-10-24 20:50:35.564036
U00358,P00516,click,2025-12-12 20:50:35.564352
U00369,P00449,click,2025-12-06 20:50:35.564671
U00004,P00031,add_to_cart,2025-11-13 20:50:35.564992
U00312,P00785,add_to_cart,2025-10-22 20:50:35.565323
U00206,P00769,view,2025-12-24 20:50:35.565640
U00454,P00382,click,2025-11-01 20:50:35.565949
U00333,P00663,view,2025-12-06 20:50:35.566271
U00454,P00497,add_to_cart,2025-10-28 20:50:35.566991
U00207,P00673,click,2025-12-12 20:50:35.567393
U00043,P00180,view,2025-12-08 20:50:35.567740
U00199,P00741,click,2026-01-03 20:50:35.568062
U00266,P00293,purchase,2025-12-14 20:50:35.568389
U00109,P00686,view,2025-11-10 20:50:35.568704
U00159,P00724,click,2025-10-30 20:50:35.569099
U00081,P00025,view,2025-11-11 20:50:35.569640
U00303,P00011,view,2025-12-12 20:50:35.570198
U00371,P00678,view,2025-11-16 20:50:35.570779
U00056,P00178,click,2025-12-03 20:50:35.571323
U00132,P00859,click,2025-12-05 20:50:35.571839
U00063,P00616,view,2025-10-28 20:50:35.572377
U00481,P00137,view,2025-12-12 20:50:35.572946
U00293,P00050,click,2025-11-22 20:50:35.573512
U00173,P00526,purchase,2025-11-06 20:50:35.574075
U00289,P00374,click,2025-10-31 20:50:35.574664
U00340,P00054,click,2025-11-04 20:50:35.575220
U00119,P00507,view,2025-12-14 20:50:35.575757
U00341,P00448,click,2025-11-07 20:50:35.576300
U00344,P00617,view,2025-12-02 20:50:35.576856
U00266,P00265,click,2026-01-06 20:50:35.577416
U00167,P00852,click,2025-12-26 20:50:35.578027
U00421,P00260,click,2025-11-22 20:50:35.578607
U00050,P00117,view,2025-11-26 20:50:35.579152
U00424,P00473,view,2026-01-08 20:50:35.579698
U00031,P00502,view,2026-01-03 20:50:35.580259
U00243,P00511,view,2026-01-10 20:50:35.580834
U00189,P00888,click,2025-11-29 20:50:35.581410
U00301,P00559,click,2025-11-30 20:50:35.581943
U00446,P00816,view,2025-11-17 20:50:35.582487
U00325,P00789,view,2025-11-24 20:50:35.583017
U00352,P00832,add_to_cart,2025-11-18 20:50:35.583523
U00374,P00806,purchase,2025-12-30 20:50:35.584020
U00073,P00109,click,2025-11-18 20:50:35.584554
U00364,P00679,view,2025-10-21 20:50:35.585111
U00262,P00203,add_to_cart,2026-01-04 20:50:35.585603
U00355,P00891,view,2025-11-20 20:50:35.585981
U00016,P00988,click,2025-11-09 20:50:35.586308
U00189,P00722,add_to_cart,2026-01-04 20:50:35.586747
U00308,P00046,add_to_cart,2026-01-05 20:50:35.587097
U00061,P00860,view,2025-12-13 20:50:35.587429
U00020,P00917,click,2026-01-04 20:50:35.587756
U00190,P00699,view,2025-12-03 20:50:35.588087
U00155,P00128,view,2026-01-16 20:50:35.588408
U00405,P00250,view,2025-11-05 20:50:35.588728
U00215,P00628,view,2025-12-11 20:50:35.589051
U00455,P00805,view,2025-12-27 20:50:35.589527
U00419,P00675,click,2026-01-19 20:50:35.589974
U00062,P00709,click,2026-01-11 20:50:35.590324
U00445,P00610,view,2025-11-19 20:50:35.590657
U00293,P00723,view,2025-11-23 20:50:35.590973
U00460,P00480,view,2025-12-02 20:50:35.591288
U00243,P00230,add_to_cart,2025-11-03 20:50:35.591809
U00067,P00744,click,2025-11-16 20:50:35.592158
U00325,P00095,view,2025-11-23 20:50:35.592479
U00341,P00469,view,2025-12-09 20:50:35.592794
U00045,P00487,click,2025-10-26 20:50:35.593109
U00319,P00285,view,2025-12-21 20:50:35.593432
U00460,P00539,view,2025-11-11 20:50:35.593749
U00023,P00299,purchase,2025-11-24 20:50:35.594066
U00376,P00619,view,2026-01-08 20:50:35.594378
U00443,P00156,view,2026-01-16 20:50:35.594714
U00292,P00144,click,2025-10-21 20:50:35.595065
U00158,P00648,click,2026-01-04 20:50:35.595405
U00329,P00828,click,2025-12-26 20:50:35.595728
U00489,P00561,click,2025-11-07 20:50:35.596044
U00387,P00522,view,2025-11-08 20:50:35.596356
U00267,P00238,view,2025-11-20 20:50:35.596802
U00257,P00018,add_to_cart,2026-01-04 20:50:35.597180
U00337,P00253,add_to_cart,2025-12-27 20:50:35.597508
U00492,P00606,view,2025-12-24 20:50:35.597843
U00125,P00059,add_to_cart,2025-11-06 20:50:35.598179
U00227,P00152,view,2025-11-12 20:50:35.598503
U00310,P00688,view,2025-11-05 20:50:35.598819
U00023,P00221,view,2026-01-17 20:50:35.599133
U00174,P00575,view,2025-11-27 20:50:35.599461
U00012,P00248,add_to_cart,2025-12-10 20:50:35.599794
U00195,P00827,view,2026-01-05 20:50:35.600139
U00050,P00461,click,2025-12-14 20:50:35.600474
U00073,P00069,view,2026-01-08 20:50:35.600797
U00078,P00759,view,2025-11-28 20:50:35.601128
U00347,P00477,view,2025-11-02 20:50:35.601441
U00492,P00119,view,2026-01-16 20:50:35.601754
U00365,P00580,view,2025-12-01 20:50:35.602064
U00050,P00435,view,2025-11-28 20:50:35.602374
U00457,P00681,view,2025-12-02 20:50:35.602694
U00482,P00058,add_to_cart,2026-01-04 20:50:35.603007
U00026,P00864,view,2025-11-04 20:50:35.603319
U00300,P00286,view,2025-11-15 20:50:35.603632
U00385,P00880,click,2026-01-05 20:50:35.603945
U00137,P00183,view,2025-11-21 20:50:35.604256
U00283,P00533,view,2025-11-19 20:50:35.604570
U00014,P00786,view,2025-12-21 20:50:35.605004
U00467,P00904,add_to_cart,2025-12-16 20:50:35.605356
U00283,P00538,purchase,2025-10-25 20:50:35.605683
U00051,P00003,view,2025-11-09 20:50:35.606014
U00333,P00895,click,2025-12-12 20:50:35.606334
U00290,P00148,view,2026-01-09 20:50:35.606655
U00433,P00523,click,2025-12-24 20:50:35.606966
U00400,P00429,purchase,2025-12-03 20:50:35.607279
U00276,P00012,purchase,2025-12-19 20:50:35.607590
U00275,P00378,purchase,2025-11-09 20:50:35.607901
U00231,P00592,view,2025-11-21 20:50:35.608211
U00492,P00322,add_to_cart,2025-12-13 20:50:35.608522
U00334,P00852,purchase,2026-01-19 20:50:35.608835
U00030,P00997,add_to_cart,2025-11-19 20:50:35.609149
U00139,P00497,click,2025-10-24 20:50:35.609481
U00194,P00321,purchase,2025-10-31 20:50:35.609803
U00108,P00242,click,2025-11-15 20:50:35.610123
U00144,P00980,view,2025-11-12 20:50:35.610435
U00288,P00024,view,2026-01-08 20:50:35.610745
U00202,P00721,click,2026-01-02 20:50:35.611054
U00371,P00143,click,2025-12-15 20:50:35.611373
U00449,P00040,view,2025-11-02 20:50:35.611680
U00258,P00528,purchase,2025-12-10 20:50:35.611991
U00452,P00528,click,2025-12-07 20:50:35.612301
U00325,P00782,view,2025-10-21 20:50:35.612612
U00231,P00362,view,2025-10-27 20:50:35.612922
U00164,P00142,view,2025-11-22 20:50:35.613244
U00491,P00486,click,2026-01-17 20:50:35.613555
U00467,P00377,click,2025-10-29 20:50:35.613984
U00472,P00811,view,2025-11-20 20:50:35.614363
U00002,P00230,add_to_cart,2025-10-25 20:50:35.614705
U00088,P00179,view,2025-10-22 20:50:35.615027
U00360,P00410,view,2025-11-30 20:50:35.615352
U00275,P00772,view,2025-10-28 20:50:35.615669
U00333,P00094,view,2026-01-16 20:50:35.615982
U00456,P00443,add_to_cart,2025-10-26 20:50:35.616311
U00227,P00303,click,2025-12-05 20:50:35.616628
U00497,P00623,add_to_cart,2025-11-04 20:50:35.616945
U00183,P00703,view,2025-10-22 20:50:35.617262
U00004,P00427,view,2025-12-03 20:50:35.617576
U00479,P00298,view,2026-01-18 20:50:35.617891
U00113,P00910,click,2025-12-15 20:50:35.618210
U00348,P00397,add_to_cart,2025-12-05 20:50:35.618535
U00098,P00594,view,2025-11-02 20:50:35.618873
U00320,P00420,view,2025-12-22 20:50:35.619359
U00119,P00905,purchase,2025-12-04 20:50:35.619892
U00018,P00658,view,2025-10-21 20:50:35.620423
U00361,P00166,click,2026-01-19 20:50:35.620943
U00100,P00507,purchase,2025-10-30 20:50:35.621443
U00202,P00285,view,2025-12-15 20:50:35.621978
U00291,P00561,click,2025-12-29 20:50:35.622497
U00282,P00947,view,2025-11-08 20:50:35.623019
U00344,P00370,click,2025-11-08 20:50:35.623590
U00089,P00002,view,2026-01-03 20:50:35.624200
U00381,P00054,view,2025-12-17 20:50:35.624819
U00477,P00261,click,2025-12-21 20:50:35.625476
U00451,P00671,click,2025-12-15 20:50:35.626101
U00098,P00666,add_to_cart,2026-01-17 20:50:35.626669
U00496,P00664,click,2025-11-12 20:50:35.627184
U00314,P00193,view,2025-11-09 20:50:35.627683
U00452,P00091,view,2025-11-26 20:50:35.628193
U00328,P00964,click,2025-10-28 20:50:35.628709
U00026,P00235,add_to_cart,2025-12-09 20:50:35.629215
U00221,P00055,add_to_cart,2025-11-28 20:50:35.629718
U00140,P00335,view,2025-11-14 20:50:35.630228
U00238,P00495,view,2025-11-14 20:50:35.630737
U00388,P00469,view,2025-12-22 20:50:35.631257
U00024,P00464,view,2025-11-27 20:50:35.631794
U00272,P00694,view,2026-01-19 20:50:35.632322
U00200,P00953,view,2026-01-09 20:50:35.632854
U00450,P00703,click,2026-01-16 20:50:35.633440
U00377,P00892,view,2025-10-23 20:50:35.634016
U00216,P00984,purchase,2025-12-19 20:50:35.634576
U00100,P00302,view,2025-12-11 20:50:35.635122
U00032,P00447,click,2026-01-07 20:50:35.635597
U00014,P00236,view,2026-01-16 20:50:35.635950
U00303,P00933,click,2025-12-08 20:50:35.636275
U00430,P00154,view,2026-01-06 20:50:35.636594
U00242,P00790,view,2025-12-07 20:50:35.636916
U00426,P00739,view,2025-12-08 20:50:35.637234
U00266,P00138,click,2026-01-10 20:50:35.637549
U00397,P00620,click,2025-11-24 20:50:35.637861
U00391,P00925,view,2025-11-23 20:50:35.638174
U00296,P00542,view,2026-01-12 20:50:35.638568
U00469,P00467,view,2025-12-10 20:50:35.638957
U00455,P00902,add_to_cart,2026-01-11 20:50:35.639346
U00400,P00204,view,2025-11-24 20:50:35.639671
U00028,P00990,view,2025-10-31 20:50:35.639985
U00221,P00024,view,2025-10-25 20:50:35.640295
U00028,P00848,click,2025-12-13 20:50:35.640608
U00435,P00228,view,2026-01-07 20:50:35.640919
U00316,P00714,click,2025-12-21 20:50:35.641229
U00442,P00776,click,2025-10-27 20:50:35.641539
U00319,P00324,view,2025-12-01 20:50:35.641849
U00237,P00268,click,2025-11-01 20:50:35.642160
U00317,P00766,view,2025-10-28 20:50:35.642483
U00480,P00640,click,2026-01-16 20:50:35.642795
U00232,P00620,click,2025-11-05 20:50:35.643109
U00098,P00167,view,2026-01-18 20:50:35.643426
U00304,P00221,click,2025-11-05 20:50:35.643769
U00404,P00753,add_to_cart,2025-11-07 20:50:35.644142
U00064,P00688,click,2025-12-18 20:50:35.644477
U00181,P00568,view,2025-11-01 20:50:35.644791
U00227,P00263,view,2026-01-02 20:50:35.645103
U00408,P00648,view,2026-01-03 20:50:35.645420
U00159,P00995,click,2025-11-15 20:50:35.645730
U00491,P00994,click,2025-12-05 20:50:35.646040
U00159,P00722,click,2025-11-11 20:50:35.646349
U00397,P00686,view,2025-11-20 20:50:35.646658
U00158,P00578,click,2025-12-13 20:50:35.646964
U00188,P00347,purchase,2025-11-14 20:50:35.647270
U00300,P00862,click,2026-01-01 20:50:35.647578
U00029,P00362,view,2025-11-09 20:50:35.647895
U00439,P00488,view,2025-12-06 20:50:35.648211
U00100,P00370,purchase,2025-10-30 20:50:35.648535
U00465,P00888,view,2026-01-11 20:50:35.648867
U00174,P00738,view,2025-11-20 20:50:35.649179
U00355,P00584,click,2025-11-21 20:50:35.649489
U00307,P00835,click,2025-11-06 20:50:35.649808
