product_id,title,description,category,brand,price,rating,num_reviews
P00809,Deluxe Home Widget,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,330.87,4.8,316
P00810,Vintage Clothing Device,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,227.15,3.3,539
P00811,Premium Clothing Tool,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,184.85,4.8,884
P00812,Modern Sports Device,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,278.79,3.3,971
P00813,Deluxe Toys Product,High-quality toys from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandE,302.82,4.3,651
P00814,Modern Books Tool,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,323.37,3.6,355
P00815,Deluxe Sports Widget,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,226.51,3.7,266
P00816,Premium Clothing Widget,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,266.42,4.5,139
P00817,Classic Home Product,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,14.08,4.8,969
P00818,Premium Sports Item,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,401.0,4.2,815
P00819,Essential Electronics Gadget,High-quality electronics from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandE,211.75,4.1,404
P00820,Vintage Clothing Tool,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,326.54,4.7,225
P00821,Classic Home Tool,High-quality home from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandA,127.39,4.5,931
P00822,Essential Books Tool,High-quality books from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandC,374.03,4.6,422
P00823,Deluxe Clothing Gadget,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,151.9,4.3,632
P00824,Vintage Sports Product,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,251.08,3.6,155
P00825,Premium Electronics Gadget,High-quality electronics from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandE,486.44,3.6,128
P00826,Vintage Toys Widget,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,124.08,3.3,505
P00827,Classic Clothing Device,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,395.01,4.0,380
P00828,Essential Sports Widget,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,423.34,4.9,57
P00829,Premium Home Product,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,240.37,3.4,861
P00830,Premium Home Widget,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,487.55,4.4,394
P00831,Vintage Sports Widget,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,107.6,4.5,96
P00832,Classic Books Item,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,343.91,3.6,330
P00833,Vintage Clothing Product,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,265.25,3.5,653
P00834,Essential Home Widget,High-quality home from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandB,433.19,3.4,115
P00835,Essential Clothing Widget,High-quality clothing from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandD,92.01,3.6,122
P00836,Premium Sports Widget,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,294.73,4.4,704
P00837,Essential Books Widget,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,131.87,4.0,702
P00838,Vintage Books Widget,High-quality books from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandC,39.29,4.3,718
P00839,Deluxe Books Item,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,124.01,5.0,807
P00840,Classic Toys Tool,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,104.55,4.4,366
P00841,Essential Toys Widget,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,247.8,3.9,301
P00842,Deluxe Books Product,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,101.45,3.7,749
P00843,Modern Sports Product,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,88.57,4.1,460
P00844,Modern Home Device,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,232.5,4.6,518
P00845,Premium Sports Product,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,429.85,4.6,244
P00846,Vintage Home Product,High-quality home from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandA,411.33,3.4,699
P00847,Deluxe Sports Product,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,148.73,3.8,329
P00848,Modern Electronics Tool,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,42.67,4.7,132
P00849,Deluxe Clothing Widget,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,247.83,3.2,584
P00850,Vintage Toys Item,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,267.65,4.4,262
P00851,Deluxe Electronics Product,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,361.74,3.0,943
P00852,Premium Clothing Item,High-quality clothing from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandD,402.5,3.1,571
P00853,Essential Toys Tool,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,38.57,4.2,541
P00854,Essential Electronics Widget,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,472.86,4.9,99
P00855,Modern Electronics Item,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,102.84,4.1,254
P00856,Modern Books Tool,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,283.49,4.5,784
P00857,Essential Toys Tool,High-quality toys from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandE,234.77,4.3,904
P00858,Deluxe Electronics Product,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,206.76,3.7,161
P00859,Classic Books Device,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,452.22,4.1,332
P00860,Vintage Home Item,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,414.82,3.6,246
P00861,Deluxe Books Item,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,385.2,4.9,260
P00862,Classic Home Item,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,10.1,3.1,291
P00863,Modern Books Gadget,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,496.77,3.6,307
P00864,Essential Clothing Widget,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,388.05,4.9,842
P00865,Modern Home Product,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,289.63,4.1,96
P00866,Essential Electronics Gadget,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,77.82,3.7,596
P00867,Essential Clothing Device,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,55.03,3.8,939
P00868,Vintage Clothing Device,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,398.52,3.3,845
P00869,Premium Toys Product,High-quality toys from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandE,324.7,3.1,827
P00870,Premium Books Widget,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,461.72,3.7,900
P00871,Premium Sports Gadget,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,376.36,4.7,950
P00872,Premium Electronics Device,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,266.95,3.6,578
P00873,Modern Clothing Tool,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,118.19,3.1,749
P00874,Modern Sports Product,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,257.32,3.4,296
P00875,Deluxe Sports Device,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,50.45,4.1,50
P00876,Essential Books Widget,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,205.28,3.9,714
P00877,Classic Clothing Product,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,107.07,3.8,585
P00878,Modern Clothing Tool,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,266.88,3.5,272
P00879,Vintage Sports Product,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,53.9,4.3,433
P00880,Deluxe Home Device,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,178.82,4.3,788
P00881,Essential Home Product,High-quality home from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandB,412.58,4.6,638
P00882,Premium Clothing Gadget,High-quality clothing from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandD,107.85,3.7,775
P00883,Premium Toys Tool,High-quality toys from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandA,36.72,4.9,948
P00884,Premium Clothing Device,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,349.96,3.2,460
P00885,Essential Sports Gadget,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,372.61,3.4,559
P00886,Modern Books Item,High-quality books from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandC,315.29,5.0,711
P00887,Classic Toys Product,High-quality toys from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandA,453.96,4.1,261
P00888,Essential Clothing Gadget,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,396.7,4.2,54
P00889,Premium Sports Item,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,333.58,4.3,934
P00890,Premium Toys Widget,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,153.32,4.8,395
P00891,Modern Clothing Tool,High-quality clothing from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandD,58.81,3.6,887
P00892,Premium Books Gadget,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,107.45,4.9,574
P00893,Premium Toys Gadget,High-quality toys from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandA,461.91,3.6,501
P00894,Premium Sports Device,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,345.31,3.7,309
P00895,Essential Clothing Widget,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,316.64,4.8,911
P00896,Essential Electronics Gadget,High-quality electronics from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandE,84.34,4.8,672
P00897,Vintage Clothing Item,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,265.15,4.4,893
P00898,Classic Toys Gadget,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,290.72,3.9,319
P00899,Classic Books Product,High-quality books from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandC,74.57,4.3,594
P00900,Deluxe Books Device,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,347.38,4.8,931
P00901,Deluxe Clothing Tool,High-quality clothing from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandD,467.18,4.8,325
P00902,Modern Electronics Tool,High-quality electronics from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandE,68.01,3.6,900
P00903,Essential Clothing Item,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,480.99,3.6,763
P00904,Deluxe Toys Gadget,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,62.32,3.4,780
P00905,Essential Books Product,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,287.85,3.5,237
P00906,Essential Clothing Widget,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,347.19,4.0,514
P00907,Vintage Books Tool,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,193.24,4.7,503
P00908,Deluxe Sports Gadget,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,120.87,3.8,992
P00909,Classic Electronics Gadget,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,373.76,5.0,775
P00910,Deluxe Clothing Item,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,434.89,4.0,332
P00911,Classic Sports Item,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,390.35,4.2,844
P00912,Classic Sports Product,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,470.18,4.1,549
P00913,Modern Books Widget,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,231.29,4.7,43
P00914,Modern Clothing Item,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,492.08,3.1,396
P00915,Deluxe Books Device,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,225.38,4.8,792
P00916,Deluxe Home Item,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,154.27,4.8,706
P00917,Classic Books Tool,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,231.33,4.4,115
P00918,Vintage Clothing Product,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,76.3,3.8,461
P00919,Classic Electronics Product,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,449.34,4.8,903
P00920,Essential Sports Device,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,348.94,4.8,815
P00921,Premium Clothing Widget,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,356.05,4.3,87
P00922,Vintage Books Product,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,309.92,3.3,563
P00923,Deluxe Sports Device,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,287.09,4.3,153
P00924,Deluxe Clothing Tool,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,35.14,3.6,747
P00925,Vintage Sports Gadget,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,67.6,3.3,207
P00926,Essential Electronics Widget,High-quality electronics from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandE,234.73,4.7,556
P00927,Classic Electronics Gadget,High-quality electronics from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandE,116.27,4.3,464
P00928,Premium Sports Product,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,304.05,3.5,560
P00929,Vintage Home Product,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,411.86,3.4,189
P00930,Vintage Clothing Device,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,27.99,4.7,683
P00931,Essential Books Device,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,460.99,3.1,426
P00932,Vintage Clothing Device,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,309.43,4.4,609
P00933,Deluxe Books Item,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,377.17,3.7,36
P00934,Essential Electronics Device,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,449.79,4.6,776
P00935,Premium Sports Device,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,240.7,3.2,880
P00936,Modern Home Item,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,267.08,4.4,626
P00937,Modern Electronics Tool,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,489.88,4.1,89
P00938,Vintage Sports Device,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,219.26,4.7,265
P00939,Modern Books Device,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,464.28,4.2,508
P00940,Classic Books Gadget,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,443.0,3.5,297
P00941,Premium Clothing Widget,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,237.79,4.6,755
P00942,Classic Clothing Item,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,32.29,3.7,825
P00943,Premium Toys Tool,High-quality toys from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandB,108.58,3.6,809
P00944,Essential Electronics Product,High-quality electronics from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandC,279.5,4.5,116
P00945,Essential Toys Item,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,364.95,4.2,29
P00946,Essential Clothing Device,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,461.92,4.0,485
P00947,Classic Electronics Gadget,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,317.33,4.8,549
P00948,Classic Home Tool,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,37.45,4.0,578
P00949,Modern Toys Product,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,19.17,4.2,339
P00950,Deluxe Home Device,High-quality home from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandA,421.96,3.7,384
P00951,Deluxe Toys Product,High-quality toys from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandE,306.79,3.4,119
P00952,Vintage Home Widget,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,143.03,3.2,898
P00953,Classic Clothing Device,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,115.91,3.6,114
P00954,Deluxe Home Widget,High-quality home from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandA,227.45,3.0,494
P00955,Deluxe Books Device,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,462.58,4.5,536
P00956,Deluxe Home Widget,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,412.85,4.9,692
P00957,Vintage Clothing Widget,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,235.09,4.4,534
P00958,Essential Electronics Widget,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,346.66,4.2,89
P00959,Premium Home Widget,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,265.08,4.3,319
P00960,Essential Electronics Tool,High-quality electronics from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandE,447.15,3.6,197
P00961,Modern Home Device,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,388.67,4.3,279
P00962,Essential Clothing Widget,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,17.48,4.2,526
P00963,Modern Electronics Device,High-quality electronics from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandB,279.19,3.5,965
P00964,Modern Toys Gadget,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,93.92,3.6,913
P00965,Classic Home Widget,High-quality home from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandE,73.74,3.9,691
P00966,Classic Electronics Widget,High-quality electronics from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandA,52.2,3.8,721
P00967,Vintage Books Tool,High-quality books from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandE,352.69,4.2,319
P00968,Vintage Home Tool,High-quality home from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandB,406.56,3.2,944
P00969,Deluxe Sports Widget,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,408.3,4.8,479
P00970,Essential Electronics Tool,High-quality electronics from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Electronics,BrandD,325.77,4.5,481
P00971,Deluxe Clothing Product,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,136.45,3.7,187
P00972,Essential Toys Item,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,248.88,3.1,115
P00973,Classic Home Gadget,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,148.31,3.7,588
P00974,Premium Clothing Item,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,410.6,4.6,333
P00975,Essential Books Product,High-quality books from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandA,235.88,4.2,244
P00976,Modern Books Gadget,High-quality books from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandB,487.21,3.8,348
P00977,Classic Clothing Item,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,287.93,3.7,710
P00978,Vintage Clothing Tool,High-quality clothing from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandB,48.17,4.9,587
P00979,Modern Sports Product,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,236.83,4.1,841
P00980,Essential Sports Item,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,44.11,3.2,833
P00981,Essential Books Item,High-quality books from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandD,326.04,3.1,222
P00982,Vintage Clothing Widget,High-quality clothing from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandE,380.97,4.3,463
P00983,Classic Books Product,High-quality books from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Books,BrandC,293.19,3.4,697
P00984,Modern Home Tool,High-quality home from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandC,159.23,4.9,445
P00985,Premium Toys Product,High-quality toys from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandC,13.98,5.0,413
P00986,Premium Clothing Device,High-quality clothing from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandC,451.53,4.9,0
P00987,Essential Toys Widget,High-quality toys from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandE,432.01,4.7,240
P00988,Classic Sports Tool,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,165.88,3.8,390
P00989,Deluxe Sports Tool,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,94.97,3.3,568
P00990,Classic Sports Gadget,High-quality sports from BrandC. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandC,151.35,4.7,128
P00991,Premium Clothing Tool,High-quality clothing from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Clothing,BrandA,17.7,4.4,498
P00992,Deluxe Toys Widget,High-quality toys from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Toys,BrandD,77.24,4.6,880
P00993,Classic Sports Product,High-quality sports from BrandE. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandE,98.1,4.0,565
P00994,Essential Sports Gadget,High-quality sports from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandD,101.04,4.2,591
P00995,Vintage Sports Product,High-quality sports from BrandB. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandB,141.93,4.9,590
P00996,Premium Home Product,High-quality home from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandA,246.8,3.7,594
P00997,Deluxe Sports Tool,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,368.33,5.0,768
P00998,Modern Home Widget,High-quality home from BrandD. Perfect for everyday use. Premium materials and craftsmanship.,Home,BrandD,266.44,4.2,251
P00999,Vintage Sports Tool,High-quality sports from BrandA. Perfect for everyday use. Premium materials and craftsmanship.,Sports,BrandA,274.21,4.2,627
